duration,balance,age,day,pdays,y
15,2360,40,20,-1,0
59,31,38,20,-1,0
111,-349,38,20,328,0
17,1161,34,20,334,0
149,1927,43,20,152,0
372,965,34,20,332,0
128,2961,57,20,-1,0
637,0,36,20,-1,0
240,0,36,20,326,0
78,8637,39,20,313,0
392,0,59,20,-1,1
88,24,36,20,154,0
222,508,44,20,154,0
20,565,34,20,-1,0
151,1941,37,20,-1,0
378,5253,55,20,287,0
15,491,31,20,326,0
144,472,27,20,-1,0
104,151,33,20,236,0
69,701,43,20,-1,0
159,1314,41,20,326,0
147,1984,28,20,-1,0
65,1914,60,20,287,0
53,184,37,20,348,0
170,241,41,20,150,0
217,470,34,20,-1,0
60,585,41,20,-1,0
84,0,38,20,-1,0
180,1049,42,20,-1,0
405,291,29,20,-1,0
162,881,50,20,-1,0
75,94,35,20,-1,0
818,287,59,20,242,0
323,348,46,20,-1,0
297,565,40,20,-1,0
159,330,20,20,-1,0
54,3458,33,20,-1,0
126,1352,34,20,334,0
691,-443,45,20,-1,1
132,159,56,20,-1,0
567,1524,39,20,-1,1
64,6700,51,20,-1,0
22,674,28,20,-1,0
904,1925,36,20,-1,1
239,2378,29,20,276,0
354,1165,39,20,-1,0
400,0,31,20,-1,0
575,1183,34,20,-1,0
95,1047,35,20,-1,0
197,-291,35,20,-1,0
15,4693,36,20,152,0
318,876,35,20,-1,0
96,3154,32,20,150,0
138,517,43,20,263,0
222,681,33,20,-1,0
54,2123,35,20,273,0
206,-43,44,20,-1,0
167,1827,54,20,350,0
6,1822,50,20,-1,0
44,315,40,20,-1,0
157,462,55,20,332,0
715,2015,50,20,152,0
87,3060,44,20,151,0
325,240,78,20,-1,1
334,-865,44,20,-1,0
72,3870,39,20,-1,0
9,859,46,20,-1,0
245,598,35,20,-1,0
38,825,40,20,335,0
297,2798,34,20,-1,0
368,56,39,20,-1,0
108,878,36,20,-1,0
59,2320,37,20,342,0
222,283,40,20,153,0
23,424,35,20,-1,0
148,327,46,20,-1,0
181,2717,42,20,270,0
247,314,43,20,339,0
114,576,40,20,-1,0
328,43,37,20,264,0
190,322,30,20,326,0
82,208,42,20,-1,0
180,2,32,20,284,0
151,-1,50,20,-1,0
253,3052,32,20,151,0
198,516,50,20,-1,0
104,782,52,20,-1,0
211,631,31,20,152,0
249,1127,37,20,-1,0
63,3850,32,20,-1,0
87,35,33,20,322,0
170,864,33,20,235,0
151,2184,33,20,-1,0
224,914,32,20,-1,0
430,1457,39,20,-1,0
107,1498,37,20,-1,0
205,387,28,20,82,1
149,39,28,20,-1,0
42,85,43,20,279,0
379,-237,51,20,320,0
129,10,33,20,322,0
491,894,39,20,326,0
401,184,25,20,-1,0
285,155,35,20,-1,0
76,13,50,20,-1,1
199,437,33,20,150,0
342,1660,31,20,-1,0
116,104,39,20,332,0
153,648,31,20,347,0
93,181,31,20,340,0
268,156,46,20,-1,0
78,1016,51,20,-1,0
226,538,25,20,-1,0
174,967,28,20,334,0
81,-296,37,20,-1,0
247,471,34,20,332,0
98,1165,30,20,-1,0
148,3203,73,20,-1,1
114,2317,37,20,152,0
326,-337,44,20,-1,0
89,1735,28,20,-1,0
281,4095,40,20,-1,0
41,1663,54,20,150,0
53,2269,29,20,346,0
182,216,30,20,-1,0
97,606,34,20,-1,1
165,3689,43,20,321,0
15,262,30,20,343,0
113,145,46,20,270,0
16,587,31,20,-1,0
207,2179,35,20,-1,0
380,3322,32,20,74,0
121,1148,32,20,-1,0
185,0,28,20,-1,1
112,527,42,20,-1,1
116,162,27,20,-1,0
177,299,32,20,348,0
111,0,30,20,-1,0
378,1892,43,20,-1,0
241,309,54,20,-1,1
237,832,36,20,-1,0
163,4333,27,20,-1,1
28,204,36,20,-1,0
106,1989,44,20,-1,0
87,1060,48,20,318,0
305,0,38,20,154,0
223,2843,40,20,305,0
131,28,38,20,-1,0
110,0,34,20,269,0
48,319,25,20,-1,0
333,473,69,20,-1,0
86,1831,32,20,-1,0
419,2235,37,20,151,0
16,368,29,20,-1,0
325,1747,47,20,-1,0
766,20,36,20,150,0
169,703,35,20,-1,0
58,239,30,20,150,0
345,253,73,20,-1,1
476,312,30,20,-1,0
115,222,37,20,-1,0
257,1,33,20,-1,0
252,433,54,20,-1,0
163,6807,33,20,-1,1
517,1306,32,20,-1,0
436,1035,39,20,-1,0
53,1214,32,20,-1,0
103,757,45,20,325,0
172,509,37,20,-1,0
861,1430,58,20,321,0
414,264,37,20,285,0
74,1262,31,20,-1,0
28,3884,37,20,-1,0
198,398,35,20,-1,0
393,99,36,20,-1,0
239,250,37,20,347,0
168,187,33,20,326,0
230,293,28,20,329,0
48,3373,44,20,342,0
255,135,44,20,-1,0
168,482,29,20,-1,0
45,5564,43,20,154,0
1422,571,64,20,-1,1
18,334,42,20,335,0
150,1637,38,20,-1,0
239,0,46,20,259,0
45,1205,38,20,153,0
267,83,51,20,-1,1
55,375,34,20,-1,0
72,328,33,20,264,0
16,13562,45,20,-1,0
194,2611,49,20,-1,1
228,481,40,20,347,0
90,8826,30,20,151,0
73,21024,45,20,-1,0
104,-895,51,20,-1,0
114,819,32,20,-1,1
233,1477,34,20,-1,0
97,-110,48,20,321,0
416,354,53,20,-1,0
334,574,33,20,-1,0
143,1277,35,20,-1,0
546,-235,31,20,-1,0
400,745,34,20,332,0
172,4,31,20,-1,0
64,2357,39,20,273,0
66,3472,21,20,-1,0
1010,1757,45,20,326,0
1817,1968,33,20,-1,1
137,4790,33,20,272,0
67,90,53,20,-1,0
120,136,26,20,-1,1
1030,-267,33,20,-1,1
121,1995,32,20,-1,1
17,1782,34,20,25,0
885,72,37,20,150,1
92,2111,48,20,-1,0
724,144,37,20,-1,0
410,7255,38,20,-1,0
68,340,36,20,-1,0
36,1011,35,20,349,0
453,1170,29,20,-1,1
58,472,32,20,342,0
8,1530,40,20,315,0
304,739,58,20,335,0
282,343,27,20,320,0
12,489,37,20,-1,0
28,630,37,20,-1,0
856,-14,33,20,-1,0
81,3531,48,20,287,0
58,352,53,20,-1,0
189,9698,56,20,-1,0
401,191,27,20,-1,0
246,421,36,20,334,0
92,1002,33,20,325,0
270,1440,52,20,325,0
108,2406,45,20,-1,0
11,2984,34,20,-1,0
68,1978,42,20,-1,0
1272,285,41,20,-1,1
91,636,42,20,-1,0
31,2194,60,20,263,0
286,0,39,20,-1,0
87,34,29,20,-1,0
89,535,39,20,-1,0
81,2925,28,20,-1,0
167,76,38,20,287,0
13,2298,39,20,319,0
93,218,35,20,-1,0
70,116,48,20,-1,0
268,161,28,20,-1,0
226,-1006,37,20,-1,0
17,49,28,20,-1,0
590,603,49,20,-1,0
172,313,29,20,343,0
121,1687,28,20,-1,0
249,588,46,20,237,0
580,-287,43,20,-1,0
8,353,35,20,-1,0
132,4040,33,20,-1,0
10,449,41,20,-1,0
10,322,34,20,-1,0
890,675,45,20,-1,0
294,890,22,20,-1,0
534,3313,30,20,319,0
529,2358,33,20,-1,0
8,304,38,20,-1,0
8,48,32,20,-1,0
340,162,36,20,-1,0
198,526,33,20,-1,0
242,3287,48,20,307,0
10,387,38,20,-1,0
51,442,37,20,349,0
400,-289,36,20,-1,0
200,384,40,20,327,0
46,56,37,20,285,0
241,11968,29,20,-1,0
32,759,40,20,266,0
682,2762,35,20,154,0
110,303,45,20,-1,0
52,275,30,20,-1,0
69,482,34,20,-1,0
26,4793,53,20,150,0
562,0,34,20,-1,0
138,2279,34,20,150,0
124,499,55,20,150,0
18,281,32,20,349,0
219,950,32,20,-1,0
142,0,36,20,150,0
11,414,35,20,319,0
76,550,42,20,-1,0
21,-186,31,20,-1,0
415,0,32,20,-1,0
140,2087,57,20,343,0
87,504,37,20,347,0
423,15841,34,20,-1,0
138,596,46,20,-1,0
16,8902,41,20,249,0
116,206,23,20,-1,0
122,395,27,20,-1,0
316,2374,43,20,264,0
198,153,27,20,346,0
102,2420,50,20,235,0
306,590,43,20,-1,0
72,1683,32,20,-1,0
31,429,32,20,153,0
156,7102,28,20,325,0
9,2496,35,20,-1,0
539,623,32,20,-1,0
190,511,38,20,342,0
280,489,54,20,287,0
152,667,31,20,-1,0
59,-79,45,20,348,0
58,0,42,20,-1,0
13,3331,29,20,327,0
404,20,30,20,340,0
407,1107,39,20,-1,0
529,617,55,20,-1,0
7,515,48,20,-1,0
136,317,42,20,-1,0
277,2904,46,20,-1,0
93,1257,35,20,329,0
23,563,51,20,-1,0
20,705,32,20,-1,0
218,1012,37,20,-1,0
16,6707,34,20,154,0
233,-150,42,20,-1,0
18,-632,32,20,-1,0
197,6677,56,20,-1,0
122,2832,51,20,238,0
20,2390,37,20,335,0
104,409,34,20,-1,0
1333,621,39,20,-1,1
179,731,35,20,-1,0
7,4,48,20,318,0
69,131,46,20,-1,0
101,109,44,20,328,0
579,790,34,20,350,0
173,924,36,20,-1,0
231,129,35,20,151,0
259,336,38,20,-1,0
780,605,46,20,-1,0
20,306,47,20,-1,0
243,577,34,20,153,0
204,0,29,20,-1,0
19,3007,29,20,-1,0
847,-63,45,20,-1,0
242,641,33,20,-1,0
226,634,44,20,-1,0
243,-874,48,20,151,0
505,230,28,20,-1,0
25,1158,33,20,-1,0
355,0,38,20,151,0
106,1384,41,20,340,0
307,257,35,20,-1,0
72,457,29,20,341,0
250,1265,47,20,-1,0
18,1590,33,20,334,0
164,7303,38,20,-1,0
57,725,52,20,325,0
353,131,29,20,-1,0
372,2202,33,20,-1,0
250,6947,33,20,-1,0
196,1448,37,20,283,0
39,1586,33,20,-1,0
22,-502,36,20,-1,0
122,3924,50,20,-1,0
19,1454,35,20,-1,0
554,47,37,20,-1,0
212,305,34,20,-1,0
34,514,43,20,-1,0
12,407,35,20,-1,0
522,1686,42,20,-1,0
106,268,32,20,-1,0
639,5169,26,20,-1,0
123,-129,37,20,328,0
6,1553,34,20,328,0
255,497,27,20,272,0
8,245,36,20,-1,0
7,151,34,20,-1,0
1156,2129,40,20,-1,0
178,472,38,20,326,0
21,1112,58,20,-1,0
208,2669,38,20,-1,0
43,2359,55,20,-1,0
122,419,32,20,325,0
25,1364,35,20,-1,0
6,143,39,20,348,0
5,8669,38,20,150,0
149,254,28,20,-1,0
627,4248,34,20,-1,0
943,597,24,20,-1,1
305,459,36,20,-1,0
71,966,35,21,-1,0
146,0,37,21,-1,1
333,1750,35,21,-1,1
110,10086,26,21,-1,1
159,6900,57,21,-1,0
142,411,30,21,-1,0
336,832,27,21,-1,0
274,3466,29,21,-1,1
1348,2193,63,21,-1,1
207,2282,95,21,-1,1
396,1973,65,21,-1,1
219,749,37,21,-1,0
222,3873,55,21,-1,0
100,10925,59,21,-1,1
164,704,35,21,-1,1
252,462,32,21,-1,0
211,9480,74,21,-1,1
243,3391,56,21,-1,1
75,310,58,21,-1,0
95,0,34,21,-1,0
110,1486,71,21,-1,0
47,585,37,21,-1,0
645,1080,59,21,-1,0
464,1134,26,21,-1,1
446,4629,46,21,-1,0
149,6281,30,21,-1,1
158,123,29,21,181,1
847,2144,67,21,-1,1
242,354,31,21,-1,1
137,8556,78,21,-1,1
278,0,45,21,-1,1
379,2,29,21,-1,1
204,1108,39,21,-1,1
65,212,45,21,-1,1
183,4174,37,22,-1,0
99,-40,63,22,-1,0
94,1527,30,22,-1,0
154,720,39,22,14,0
71,509,44,22,-1,0
220,780,71,22,-1,0
79,482,29,22,-1,0
186,2552,66,22,-1,0
343,2984,31,22,-1,0
341,5110,45,22,-1,1
400,10281,32,22,-1,1
621,17,36,22,-1,1
219,942,41,22,-1,1
315,0,38,22,-1,1
156,136,34,22,-1,0
314,1757,41,22,239,1
101,826,64,22,-1,0
135,679,64,22,-1,0
319,5514,32,22,182,1
164,1080,69,22,-1,0
104,882,33,22,183,1
70,1442,39,22,-1,0
145,81,30,22,-1,1
229,276,65,22,-1,1
147,429,45,22,181,1
102,10072,42,22,-1,0
155,2262,66,22,-1,0
240,2991,75,22,-1,1
369,1093,75,22,-1,0
416,90,65,22,-1,1
307,3754,53,22,278,1
232,395,40,22,-1,1
138,247,69,22,-1,1
279,3792,27,22,-1,1
91,0,52,22,275,0
124,676,31,22,343,1
107,8,25,22,-1,1
176,0,34,22,-1,0
382,40,30,22,-1,0
116,1734,31,22,-1,0
1288,0,37,22,-1,1
545,2069,32,22,-1,1
195,211,82,22,-1,0
371,665,53,22,-1,1
229,506,45,23,-1,1
293,383,45,23,-1,0
93,8,35,23,-1,1
164,1958,53,23,-1,0
67,228,32,23,-1,0
477,5193,52,23,-1,0
94,1247,19,23,-1,0
266,670,74,23,-1,1
242,0,37,23,153,1
201,122,81,23,-1,0
90,246,29,23,-1,0
172,1939,59,23,-1,1
413,1780,76,23,-1,1
141,722,39,23,-1,0
117,61,22,23,-1,0
163,0,25,23,-1,1
155,1625,62,23,-1,0
206,955,27,23,-1,1
522,732,39,23,-1,1
91,314,32,23,156,0
159,2022,24,23,-1,1
106,96,19,23,-1,0
116,4099,28,23,-1,1
77,3377,67,23,-1,0
86,482,30,23,-1,0
113,4917,51,23,-1,1
158,2883,66,23,-1,1
203,1374,28,23,-1,1
191,493,49,23,-1,0
115,144,34,23,-1,0
65,224,29,24,81,1
219,-169,43,24,-1,0
155,454,46,24,-1,0
86,692,33,24,-1,0
235,398,30,24,-1,1
384,763,72,24,-1,1
65,88,27,24,-1,0
160,3027,58,24,-1,1
60,722,52,24,-1,0
78,183,35,24,-1,0
227,2974,32,24,4,1
202,1081,31,24,261,1
222,18,75,24,-1,0
173,796,72,24,-1,0
83,0,36,24,-1,0
121,4328,29,27,-1,0
44,577,23,27,-1,0
388,383,71,27,-1,1
89,0,41,27,-1,0
165,5836,30,27,-1,0
124,3913,37,27,-1,1
98,122,53,27,-1,0
97,3415,24,27,-1,1
218,2395,31,27,-1,0
107,7604,25,27,-1,0
497,3287,56,27,-1,1
148,3629,65,27,-1,1
398,2170,26,27,-1,0
91,813,57,27,-1,0
444,132,72,27,-1,1
160,0,52,27,-1,0
96,167,44,27,-1,0
167,6770,55,27,-1,0
81,1450,33,27,-1,0
89,726,51,27,-1,1
66,276,54,27,-1,0
122,2376,24,27,-1,1
144,506,35,27,-1,0
90,457,30,27,-1,0
151,213,46,27,-1,0
77,629,35,27,-1,0
151,531,36,28,-1,0
139,1989,55,28,-1,0
165,71,42,28,-1,0
118,2301,60,28,-1,0
186,0,47,28,-1,0
428,784,42,28,-1,0
50,383,70,28,-1,0
72,1208,77,28,-1,0
56,1486,62,28,-1,0
101,0,34,28,-1,0
318,20723,68,28,-1,0
83,3446,33,28,-1,0
89,608,31,29,-1,0
507,149,35,29,349,1
636,640,34,29,-1,1
961,7707,29,29,334,1
80,0,25,29,-1,0
75,115,62,29,-1,0
153,4319,31,29,161,0
164,6791,26,29,-1,0
85,760,58,29,-1,0
107,542,73,29,-1,0
375,53,30,29,-1,1
170,104,28,30,-1,0
211,3940,47,30,87,0
192,612,34,30,-1,0
179,2226,41,30,-1,0
358,35,35,30,-1,0
523,526,46,30,87,1
510,15,39,30,-1,1
168,213,30,30,-1,0
587,242,45,30,-1,1
571,377,28,30,-1,1
244,94,52,30,-1,1
400,363,59,30,-1,1
185,1441,29,30,85,0
67,62,35,30,-1,0
701,1970,38,30,176,1
968,1167,47,30,87,1
117,49,52,30,-1,0
381,193,52,30,269,1
108,113,28,30,-1,0
571,0,38,30,-1,1
239,78,29,30,-1,1
75,2767,41,30,-1,0
195,1291,36,30,86,1
534,6690,55,30,-1,0
224,1425,58,30,-1,1
739,3382,31,30,-1,1
277,618,51,30,85,0
243,803,30,30,-1,0
720,5583,59,30,-1,1
364,344,48,30,86,0
243,828,27,30,-1,0
353,1116,59,30,-1,0
412,1230,47,30,169,1
268,19,26,30,-1,0
264,4105,31,30,-1,0
208,96,36,30,87,1
169,158,33,30,83,0
85,0,39,30,-1,0
121,1387,34,30,-1,0
160,3403,42,30,-1,0
619,160,45,30,-1,1
401,305,49,30,-1,0
155,279,43,30,164,0
239,320,28,30,-1,0
152,1390,27,30,-1,0
871,224,21,30,-1,1
297,0,23,30,83,1
231,1730,47,30,-1,1
104,480,26,30,-1,0
365,697,29,30,85,1
512,943,25,30,-1,1
470,1163,60,30,-1,1
281,1458,37,30,-1,1
328,11115,42,30,-1,1
119,1729,59,30,-1,0
252,3608,49,30,168,1
335,95,33,30,-1,1
815,2308,59,30,87,1
354,5701,58,30,87,1
347,1529,44,30,-1,1
271,292,48,30,79,1
110,5969,33,30,83,0
222,7345,29,30,-1,0
551,606,30,30,-1,0
249,11371,48,30,86,0
383,7468,34,30,-1,1
177,0,32,30,-1,1
368,1559,42,30,-1,1
1277,1693,54,30,87,1
354,757,42,30,79,1
267,-547,36,30,259,0
841,201,42,30,85,1
187,1122,33,30,-1,0
47,662,27,30,-1,0
69,580,32,30,-1,0
381,1070,44,30,160,1
390,1330,37,30,-1,1
221,153,37,30,70,0
156,89,60,30,-1,0
116,-312,35,30,21,0
249,3794,29,30,-1,0
465,314,29,30,-1,1
900,677,47,30,86,1
127,1431,47,30,-1,0
394,168,26,30,-1,1
279,1603,46,30,-1,0
779,2845,24,30,-1,1
246,-32,34,30,-1,1
584,4003,27,30,-1,0
878,357,55,30,-1,0
195,2290,52,30,268,0
554,398,30,30,6,1
99,1078,26,30,-1,0
222,386,32,30,-1,0
78,706,45,30,176,0
58,24,36,30,163,0
115,956,33,30,-1,0
200,0,46,30,259,1
442,1337,34,30,-1,1
297,1331,31,30,86,1
830,2812,38,30,-1,1
237,493,59,30,-1,1
116,1347,51,30,79,0
687,1750,35,30,9,1
193,2305,25,30,86,0
439,4401,33,30,-1,1
565,193,35,30,13,1
126,2487,40,30,-1,0
53,0,39,30,325,0
455,20,28,30,-1,0
524,1737,33,30,-1,0
80,231,29,30,-1,0
225,616,56,30,83,1
110,199,31,30,-1,0
258,1907,58,30,160,0
104,1327,26,30,31,0
70,478,57,30,84,0
124,5399,55,30,28,0
308,530,26,30,-1,0
257,434,28,30,-1,0
244,5106,37,30,-1,1
344,920,33,30,-1,1
323,1854,43,30,-1,1
400,994,35,30,87,1
514,190,31,30,-1,1
103,0,54,30,-1,0
132,2781,26,30,-1,0
141,7791,60,30,-1,0
284,1185,30,30,339,0
319,169,57,30,86,0
800,1101,38,30,-1,1
204,0,36,30,-1,0
482,129,33,30,161,1
85,3567,55,30,-1,0
99,91,29,30,274,0
472,209,60,30,-1,0
196,1669,29,30,86,0
452,534,29,30,-1,0
586,0,53,30,-1,0
268,4,46,30,261,1
166,1851,37,30,-1,0
316,6060,42,30,350,1
270,696,32,30,293,0
461,1812,31,30,-1,1
113,4859,34,30,37,0
526,55,33,30,87,1
130,125,29,30,-1,0
315,630,37,30,87,1
97,1422,31,30,-1,0
284,1624,53,30,84,1
119,736,23,30,-1,0
423,341,53,30,-1,1
311,4,32,30,-1,0
64,414,30,30,-1,0
209,31630,45,30,-1,0
209,2016,31,30,-1,1
457,255,26,30,80,1
146,477,31,30,-1,0
268,4684,30,30,-1,1
354,1052,24,30,-1,1
94,1431,33,30,85,0
124,2986,56,30,-1,0
309,1808,28,30,-1,1
173,2381,59,30,-1,0
261,502,20,30,-1,1
171,4287,28,30,-1,0
439,3511,26,30,-1,1
616,518,35,30,-1,1
198,796,32,30,160,0
76,719,29,30,-1,0
278,227,28,30,-1,1
249,801,58,30,85,0
280,628,32,30,-1,0
437,270,30,30,80,1
68,483,25,30,86,0
532,4733,32,30,-1,1
1373,2599,33,30,-1,1
78,351,36,30,84,0
97,0,31,30,87,0
226,1599,31,30,78,0
102,0,38,30,-1,0
48,4,32,30,-1,0
88,132,29,30,-1,0
574,196,38,30,-1,1
917,6657,52,30,-1,1
242,613,38,30,86,1
228,2915,31,30,86,0
157,487,41,30,-1,0
430,5462,34,30,-1,1
483,674,29,30,13,1
120,2,26,30,-1,0
156,0,55,30,-1,0
130,2969,58,30,-1,0
306,364,30,30,-1,1
193,746,56,30,-1,0
96,57,37,30,84,0
452,2129,40,30,-1,1
666,314,23,30,-1,0
247,1818,44,30,-1,0
325,181,31,30,-1,1
551,474,24,30,-1,1
458,219,25,30,-1,1
387,86,47,30,87,1
69,442,34,30,164,0
352,1170,33,30,-1,1
359,18,34,30,-1,1
81,0,47,30,164,0
260,197,36,30,-1,1
352,400,25,30,-1,0
780,938,50,30,-1,1
107,1815,31,30,80,0
580,1228,34,30,84,1
214,620,31,30,87,0
258,2156,54,30,86,1
114,566,32,30,-1,0
435,257,38,30,-1,1
211,6112,53,30,86,0
441,1947,56,30,-1,0
376,2408,47,30,-1,1
615,35,31,30,-1,1
555,393,36,30,-1,1
341,687,58,30,-1,1
149,2354,25,30,84,0
951,618,35,30,-1,1
93,2105,43,30,-1,0
384,3054,28,30,80,1
168,142,53,30,-1,0
664,1608,25,30,-1,1
184,5341,51,30,-1,0
37,1319,52,30,-1,0
71,11632,57,30,-1,0
488,775,43,30,-1,0
460,30,41,30,-1,1
970,699,46,30,87,1
761,3342,27,30,330,0
266,495,35,30,87,1
618,5802,49,30,-1,1
166,598,23,30,-1,0
122,3585,58,30,167,0
774,2749,47,30,164,1
132,436,25,30,-1,0
112,527,54,30,281,0
121,2503,26,30,63,0
175,1162,35,30,-1,1
296,766,30,30,-1,0
300,0,34,30,86,1
861,776,30,30,-1,1
240,1014,54,30,162,1
329,919,58,30,346,0
400,1226,49,30,-1,0
503,865,38,30,-1,0
327,1619,31,30,-1,1
264,298,49,30,86,0
176,1119,57,30,-1,0
82,4389,30,30,-1,0
127,1316,41,30,-1,0
127,2990,39,30,-1,0
192,630,44,30,-1,0
44,25,30,30,-1,0
56,3020,70,30,-1,0
510,71,35,30,-1,0
241,139,55,30,-1,1
513,620,30,30,-1,0
327,2816,25,30,-1,1
189,2173,47,30,344,0
380,507,26,30,-1,1
416,98,85,30,-1,1
301,4539,39,30,-1,0
247,3914,46,30,-1,0
140,-308,34,30,-1,0
109,1281,34,30,-1,0
126,-288,35,30,-1,0
195,1105,25,30,13,0
96,3297,55,30,-1,0
144,206,35,30,-1,0
257,1435,45,30,-1,0
92,182,59,30,86,0
475,478,33,30,-1,1
236,1660,30,30,-1,0
193,2957,36,30,265,0
645,2753,29,30,-1,1
342,0,39,30,22,1
73,89,45,30,350,0
301,498,33,30,-1,1
1143,565,38,30,-1,1
169,700,33,30,80,1
750,4152,58,30,164,1
210,697,32,30,-1,0
427,927,61,30,-1,1
370,0,32,30,-1,1
949,286,35,30,-1,1
753,1388,32,30,-1,1
108,27696,41,30,-1,0
139,30,29,30,-1,0
95,486,29,30,-1,0
652,2252,50,30,-1,1
266,454,31,30,-1,1
1034,4041,31,30,-1,1
766,0,54,30,84,1
227,0,33,30,-1,1
295,36686,48,30,-1,0
230,728,36,30,-1,1
502,354,31,30,9,1
509,1246,32,30,85,1
132,307,28,30,-1,0
317,3047,34,30,160,1
136,0,49,30,-1,0
567,382,24,30,-1,1
501,36252,29,30,-1,1
374,73,27,30,79,0
712,158,40,30,-1,1
347,553,26,30,-1,0
157,68,28,30,-1,0
259,734,29,30,296,1
633,305,30,30,85,1
109,160,24,4,-1,0
119,263,33,4,-1,0
87,350,57,4,-1,0
47,0,31,4,-1,0
104,219,26,4,-1,0
675,10252,45,4,-1,1
60,6101,37,4,87,0
384,3141,37,4,-1,1
390,1854,29,4,-1,0
303,1228,36,4,-1,1
312,1356,52,4,-1,0
160,1723,60,4,83,0
130,1444,27,4,91,0
74,1511,27,4,-1,0
364,7780,40,4,355,0
65,130,36,4,-1,0
392,1646,40,4,91,1
63,1277,50,4,-1,0
240,1058,34,4,-1,0
193,236,28,4,87,1
267,5437,33,4,91,1
200,125,31,4,91,0
218,133,33,4,-1,1
244,2333,56,4,-1,1
359,1446,46,4,-1,0
301,992,34,4,88,0
40,140,39,4,-1,0
45,292,20,4,-1,0
447,640,45,4,-1,1
170,417,33,4,87,0
24,1270,50,4,-1,0
597,253,25,4,-1,1
963,5060,41,4,83,1
301,902,38,4,90,1
417,335,47,4,76,1
136,4519,60,4,91,0
1076,1,49,4,175,1
47,14,34,4,-1,0
643,365,36,4,-1,1
275,911,36,4,-1,0
115,20453,37,4,-1,0
251,1451,42,4,-1,1
90,0,24,4,-1,0
592,1636,33,4,66,1
101,256,26,4,-1,0
346,3620,49,4,-1,0
364,642,25,4,-1,0
195,-388,40,4,340,0
322,3221,36,4,-1,1
32,1984,28,4,14,0
95,630,31,4,91,0
233,220,30,4,-1,0
64,0,44,4,19,0
223,94,52,4,4,0
77,69,33,4,-1,0
98,897,22,4,89,0
15,2580,60,4,-1,0
545,316,60,4,263,1
532,2044,33,4,-1,1
535,8947,29,4,-1,0
106,8876,39,4,91,0
117,214,32,4,-1,0
174,672,28,4,-1,0
212,4958,45,4,-1,0
367,557,33,4,-1,1
52,977,35,4,91,0
297,489,33,4,334,1
77,696,67,4,-1,0
490,738,57,4,168,0
214,1138,32,4,83,1
378,4236,44,4,-1,0
7,1,49,4,-1,0
412,863,48,4,350,1
34,891,28,4,-1,0
347,428,48,4,167,0
291,1133,49,4,-1,0
190,563,39,4,-1,0
164,5731,35,4,167,0
92,1842,28,4,-1,0
26,2187,34,4,-1,0
90,-65,28,4,-1,0
222,2010,47,4,-1,0
74,10907,42,4,-1,0
383,6495,31,4,35,0
172,160,26,4,-1,0
54,1536,41,4,-1,0
96,10354,44,4,-1,0
54,451,29,4,96,0
334,4683,26,4,180,0
180,1925,22,4,-1,0
150,1876,36,4,-1,0
76,346,50,4,87,0
63,298,41,4,272,0
227,606,57,4,-1,0
101,41,25,4,-1,0
238,1153,26,4,-1,0
619,218,36,4,-1,1
190,2083,31,4,355,0
257,282,32,4,-1,0
370,1813,34,4,-1,0
306,-208,33,4,360,0
130,72,41,4,312,0
1046,188,36,4,333,1
106,1354,41,4,-1,0
77,5368,19,4,-1,0
90,661,33,4,167,0
225,356,40,4,339,0
181,4984,33,4,-1,0
121,3421,59,4,-1,0
256,11278,30,4,-1,0
336,2,42,4,-1,0
72,0,19,4,-1,0
211,296,51,4,-1,0
237,1998,45,4,-1,1
458,520,35,4,17,1
110,17,35,4,-1,0
324,850,33,4,-1,0
124,5151,33,4,165,0
115,678,28,4,-1,0
922,6368,38,4,-1,1
107,2480,31,4,-1,0
77,2458,32,4,-1,0
220,572,30,4,-1,0
108,0,31,4,167,0
75,415,33,4,167,0
601,876,52,4,-1,1
198,93,35,4,88,0
191,2939,37,4,-1,0
312,945,32,4,-1,0
186,349,56,4,-1,0
781,2666,30,4,89,1
347,4182,31,4,-1,1
78,141,32,4,89,0
264,551,28,4,-1,0
562,280,45,4,168,0
79,308,34,4,269,0
949,3271,32,4,-1,1
99,775,31,4,14,0
181,207,49,4,-1,0
364,163,44,4,-1,1
815,1515,39,4,167,1
55,3658,58,4,-1,0
65,99,24,4,89,0
313,538,35,4,-1,0
104,112,53,4,-1,0
742,803,45,4,-1,1
20,119,32,4,-1,0
528,3817,28,4,-1,0
352,636,31,4,-1,1
289,82,23,4,-1,0
134,115,36,4,91,0
126,1049,33,4,-1,0
326,-148,32,4,357,0
159,1199,55,4,-1,0
1121,1076,34,4,88,0
268,400,32,4,-1,1
230,104,26,4,360,0
417,0,32,4,-1,0
716,2454,39,4,263,1
365,533,30,4,-1,1
475,2352,63,4,-1,1
104,11,33,4,-1,0
617,9367,56,4,-1,1
89,1458,57,4,-1,0
333,10884,30,4,-1,1
13,4056,43,4,89,0
174,369,29,4,346,0
288,47,38,4,-1,1
171,1313,40,4,-1,0
483,12857,31,4,87,1
8,3850,36,4,-1,0
6,0,43,4,-1,0
12,782,24,4,91,0
1091,237,26,4,-1,1
150,1168,54,4,-1,0
1063,444,37,4,-1,1
36,334,46,4,90,0
254,3776,48,4,-1,0
8,318,51,4,-1,0
21,201,34,4,-1,0
99,476,30,4,-1,0
354,953,36,4,335,0
267,9407,29,4,-1,1
520,2152,53,4,80,0
